source_id,title,sjr_quartile,sjr,h_index,citations_per_doc,open_access,scope_text
21100869464,International Journal of Image and Graphics,Q3,0.2510,26,1.6300,False,"International Journal of Image and Graphics (IJIG) will emphasize on efficient and effective image and graphics technologies and systems, and provide a central forum for scientists, researchers, engineers and vendors from different disciplines to exchange ideas, identify problems, investigate relevant issues, share common interests, explore new directions, and initiate possible collaborative research and system development. This journal will significantly benefit a large variety of academic and industrial sectors. More specifically, this journal will cover the following research and application issues: Image Processing • Image acquisition and storage • Image pre-processing • Image coding and transmission • Image indexing and retrieval Image Analysis and Understanding • Image segmentation and measurement • Texture and motion analysis • Image matching and scene interpretation • 3-D modeling Pattern Recognition Application • Statistical, structural and neural approaches • Character, speech, image and video applications • Biometrics technologies and system Computer Vision • Active, real-time and stereo computer vision • VLSI image model, algorithm and architecture • Multi-modal image systems Graphics Modeling, Rendering and Animation • Graphics algorithms • Modeling methods • Rendering algorithms • Animation...."
12415,"International Journal of Reliability, Quality and Safety Engineering",Q3,0.2500,34,1.4900,False,"IJRQSE is a refereed journal focusing on both the theoretical and practical aspects of reliability, quality, and safety in engineering. The journal is intended to cover a broad spectrum of issues in manufacturing, computing, software, aerospace, control, nuclear systems, power systems, communication systems, and electronics. Papers are sought in the theoretical domain as well as in such practical fields as industry and laboratory research. The journal is published six issues per year. It is intended to bridge the gap between the theoretical experts and practitioners in the academic, scientific, government, and business communities. Review articles and case studies are also welcome in addition to innovative works in all key areas of the journal. Submission topics include but are not limited to the following: Reliability, quality assurance and engineering, software, algorithms, design and manufacturing, fuzzy logic, reliability growth and prediction, safety engineering, software testing and reliability, modeling and control issues, concurrent engineering, optimization of system reliability, performance analysis of systems, quality planning and measurements, risk assessment and analysis, fault-tolerant computing, and critical systems design."
4700152641,International Journal of Foundations of Computer Science,Q3,0.2450,45,0.8700,False,"The International Journal of Foundations of Computer Science is a bimonthly journal that publishes articles which contribute new theoretical results in all areas of the foundations of computer science. The theoretical and mathematical aspects covered include: - Algebraic theory of computing and formal systems - Algorithm and system implementation issues - Approximation, probabilistic, and randomized algorithms - Automata and formal languages - Automated deduction - Combinatorics and graph theory - Complexity theory - Computational biology and bioinformatics - Cryptography - Database theory - Data structures - Design and analysis of algorithms - DNA computing - Foundations of computer security - Foundations of high-performance computing"
19900193684,Journal of Multiscale Modelling,Q4,0.2440,12,0.7600,False,"Multiscale Modelling is a relatively new research field which has in a short time had a significant impact on many scientific and engineering disciplines including material science, fluid dynamics, chemistry, and biology. In these areas problems are often multiphysics and have important features at multiple scales, particularly multiple spatial scales. Multiscale Modelling is an international peer-reviewed journal that presents forefront fundamental works in the above field of research. It features timely scientific reports of advances in modelling and computation, theoretical breakthroughs and also contains interesting review articles about emerging issues. Multiscale Modelling provides a common platform for exchange of views and presentation of original papers (theoretical, computational and experimental) with a general emphasis on Multiscale issues in this rapidly developing field. Papers reporting advancement of the theory and applications of single scale problems (i.e. Nano, Micro, etc.) which pave the way for multiscale implementation are also appropriate for the journal. Research areas of interest include for example multiscale modelling and computation in: composite and polymer materials, crystalline microstructures, nanomaterials, opto electronics for the development of materials with particular optical, magnetic and electrical properties, flow through porous media, dendritic solidification, turbulent transport in high Reylonds number flows, spray combustion, large-scale molecular dynamic simulation, environmental applications such as separation of gas, toxicological properties, environmental impact, chemistry and biological systems."
19700186869,WSEAS Transactions on Applied and Theoretical Mechanics,Q3,0.2440,13,0.9500,False,
29428,Fluctuation and Noise Letters,Q3,0.2430,36,1.2600,False,"Fluctuation and Noise Letters (FNL) is unique. It is the only specialist journal for fluctuations and noise, and it covers that topic throughout the whole of science in a completely interdisciplinary way. High standards of refereeing and editorial judgment are guaranteed by the selection of Editors from among the leading scientists of the field. FNL places equal emphasis on both fundamental and applied science and the name ""Letters"" is to indicate speed of publication, rather than a limitation on the lengths of papers. The journal uses on-line submission and provides for immediate on-line publication of accepted papers. FNL is interested in interdisciplinary articles on random fluctuations, quite generally. For example: noise enhanced phenomena including stochastic resonance; 1/f noise; shot noise; fluctuation-dissipation; cardiovascular dynamics; ion channels; single molecules; neural systems; quantum fluctuations; quantum computation; classical and quantum information; statistical physics; degradation and aging phenomena; percolation systems; fluctuations in social systems; traffic; the stock market; environment and climate; etc."
29556,Journal of Bioinformatics and Computational Biology,Q4,0.2340,49,0.7500,False,"The Journal of Bioinformatics and Computational Biology aims to publish high quality, original research articles, expository tutorial papers and review papers as well as short, critical comments on technical issues associated with the analysis of cellular information. The research papers will be technical presentations of new assertions, discoveries and tools, intended for a narrower specialist community. The tutorials, reviews and critical commentary will be targeted at a broader readership of biologists who are interested in using computers but are not knowledgeable about scientific computing, and equally, computer scientists who have an interest in biology but are not familiar with current thrusts nor the language of biology. Such carefully chosen tutorials and articles should greatly accelerate the rate of entry of these new creative scientists into the field."
21100237436,Journal of Information and Knowledge Management,Q3,0.2340,28,1.6500,False,"JIKM is a refereed journal published quarterly by World Scientific and dedicated to the exchange of the latest research and practical information in the field of information processing and knowledge management. The journal publishes original research and case studies by academic, business and government contributors on all aspects of information processing, information management, knowledge management, tools, techniques and technologies, knowledge creation and sharing, best practices, policies and guidelines. JIKM is an international journal aimed at providing quality information to subscribers around the world. Managed by an international editorial board, JIKM positions itself as one of the leading scholarly journals in the field of information processing and knowledge management. It is a good reference for both information and knowledge management professionals. The journal covers key areas in the field of information and knowledge management. Research papers, practical applications, working papers, and case studies are invited in the following areas: -Business intelligence and competitive intelligence -Communication and organizational culture -e-Learning and life long learning -Electronic records and document management -Information processing and information management -Information organization, taxonomies and ontology -Intellectual capital -Knowledge creation, retention, sharing and transfer -Knowledge discovery, data and text mining -Knowledge management and innovations -Knowledge management education -Knowledge management tools and technologies -Knowledge management measurements -Knowledge professionals and leadership -Learning organization and organizational learning -Practical implementations of knowledge management"
27676,Journal of Advanced Manufacturing Systems,Q3,0.2320,26,1.7000,False,"Journal of Advanced Manufacturing Systems publishes original papers pertaining to the state-of-the-art research and development, product development, process planning, resource planning, applications and tools in the areas related to advanced manufacturing including advanced manufacturing technologies. The journal addresses: Manufacturing Systems Collaborative Design Collaborative Decision Making Product Simulation In-Process Modeling Resource Planning Resource Simulation Tooling Design Planning and Scheduling Virtual Reality Technologies and Applications CAD/CAE/CAM Systems Networking and Distribution Supply Chain Management Advanced Manufacturing Technologies."
21100922608,International Journal of Computational Materials Science and Engineering,Q3,0.2310,16,1.4400,False,"The objective of the journal is the publication and wide electronic dissemination of innovative and consequential research in all aspects computational materials science and engineering, featuring the most advanced mathematical modeling and numerical methodology developments. It will aim to attract and solicit high-quality original research papers in all aspects of computational materials science and engineering with special emphasis on the most current topics of interest to the associated research communities. The journal will also serve as an effective platform for the promotion of scientific exchange between active materials scientists and engineers. The journal aims to promote international exchange of new knowledge and recent developments in all aspects of computational materials science and engineering, featuring the most advanced mathematical modeling and numerical methodology developments. It includes all classes of materials (metals, polymers, ceramics, composites, biomaterials, nanomaterials, etc.) and their structures (functional solids, soft matter, multiphase materials, coatings, etc.). Of specific interest are the underlying physics and chemistry governing the functional elements of the materials, and these functions include (but are not limited to) structural, electronic, thermal, chemical, magnetic, optical, or a combination of any of these. Although the analytical and numerical analyses of these materials' functional elements will constitute the main highlights of this journal, important computational studies of others aspects will also be welcome, such as imperfections in materials and their resulting limitations, novel processes for advanced materials synthesis, engineering of material properties, environmental consideration in material performance, etc."
24646,Journal of Porphyrins and Phthalocyanines,Q3,0.2280,71,0.9000,False,"The Journal of Porphyrins and Phthalocyanines (JPP) covers research in the chemistry, physics, biology and technology of porphyrins, phthalocyanines and related macrocycles. Research papers, review articles and short communications deal with the synthesis, spectroscopy, processing and applications of these compounds."
21101075726,"Journal of Financial Management, Markets and Institutions",Q3,0.2250,6,0.6700,True,"The Journal of Financial Management, Markets and Institutions is an editorial enterprise launched in 2011 by ADEIMF, the Italian Association of Scholars of Economics and Management of Financial Institutions and Markets. The Journal publishes two issues per year, one issue in July and one issue in December. The aim of the Journal is to publish high quality, original and rigorous research papers with a strong emphasis on the managerial perspectives and policy implications to provide insight to the financial industry and supervisory authorities, in addition to academia. The following areas of finance are covered: • Financial Institutions • Financial Markets • Risk Management • Investments • Corporate Finance. A list of JEL classification items that are particularly suitable for the journal contents are: • F3 International Finance • F65 Economic Impacts of Globalization - Finance • G Financial Economics • O16 Economic Development: Financial Markets; Saving and Capital Investment; Corporate Finance and Governance"
11300153732,Nano,Q3,0.2250,38,1.0700,True,"NANO is an international peer-reviewed monthly journal for nanoscience and nanotechnology that presents forefront fundamental research and new emerging topics. It features timely scientific reports of new results and technical breakthroughs and also contains interesting review articles about recent hot issues. NANO provides an ideal forum for presenting original reports of theoretical and experimental nanoscience and nanotechnology research. Research areas of interest include: nanomaterials including nano-related biomaterials, new phenomena and newly developed characterization tools, fabrication methods including by self-assembly, device applications, and numerical simulation, modeling, and theory. However, in light of the current stage development of nanoscience, manuscripts on numerical simulation, modeling, and/or theory only without experimental evidences are considered as not pertinent to the scope of NANO."
15489,International Journal of Nanoscience,Q3,0.2210,34,1.6300,False,"This inter-disciplinary, internationally-reviewed research journal covers all aspects of nanometer scale science and technology. Articles in any contemporary topical areas are sought, from basic science of nanoscale physics and chemistry to applications in nanodevices, quantum engineering and quantum computing. IJN will include articles in the following research areas (and other related areas): Properties Effected by Nanoscale Dimensions Atomic Manipulation, Coupling of Properties at the Nanoscale Controlled Synthesis, Fabrication and Processing at the Nanoscale Nanoscale Precursors and Assembly, Nanostructure Arrays, Fullerenes, Carbon Nanotubes and Organic Nanostructures Quantum Dots, Quantum Wires, Quantum Wells, Superlattices Nanoelectronics, Single Electron Electronics and Devices, Molecular Electronics, Quantum Computing Nanomechanics, Nanobiological Function and Life Sciences Nanoscale Instrumentation and Characterization Nano-optics, Photonic Crystals with Nanoscale Structural Fidelity."
4700152704,International Journal of Quantum Information,Q3,0.2200,46,0.8000,False,"The International Journal of Quantum Information (IJQI) provides a forum for the interdisciplinary field of Quantum Information Science. In particular, we welcome contributions in these areas of experimental and theoretical research: Quantum Cryptography Quantum Computation Quantum Communication Fundamentals of Quantum Mechanics Authors are welcome to submit quality research and review papers as well as short correspondences in both theoretical and experimental areas. Submitted articles will be refereed prior to acceptance for publication in the Journal."
12753,International Game Theory Review,Q3,0.2180,27,0.5000,False,"Rapid developments in technology, communication, industrial organization, economic integration, political reforms and international trade have made it increasingly imperative to recognize the causes and effects of strategic interdependencies and interactions. A strategic approach to decision-making is crucial in areas such as trade negotiations, foreign and domestic investments, capital accumulation, pollution control, market integration, regional cooperation, development and implementation of new technology, arms control, international resource extraction, network sharing, and competitive marketing."
17700155820,WSEAS Transactions on Systems and Control,Q4,0.2150,22,0.8200,True,
19270,International Journal of Software Engineering and Knowledge Engineering,Q3,0.2060,43,0.9900,False,"The International Journal of Software Engineering and Knowledge Engineering is intended to serve as a forum for researchers, practitioners, and developers to exchange ideas and results for the advancement of software engineering and knowledge engineering. Three types of papers will be published: Research papers reporting original research results Technology trend surveys reviewing an area of research in software engineering and knowledge engineering Survey articles surveying a broad area in software engineering and knowledge engineering In addition, tool reviews (no more than three manuscript pages) and book reviews (no more than two manuscript pages) are also welcome. A central theme of this journal is the interplay between software engineering and knowledge engineering: how knowledge engineering methods can be applied to software engineering, and vice versa. The journal publishes papers in the areas of software engineering methods and practices, object-oriented systems, rapid prototyping, software reuse, cleanroom software engineering, stepwise refinement/enhancement, formal methods of specification, ambiguity in software development, impact of CASE on software development life cycle, knowledge engineering methods and practices, logic programming, expert systems, knowledge-based systems, distributed knowledge-based systems, deductive database systems, knowledge representations, knowledge-based systems in language translation & processing, software and knowledge-ware maintenance, reverse engineering in software design, and applications in various domains of interest."
17700156004,WSEAS Transactions on Fluid Mechanics,Q3,0.2050,15,1.1400,False,
144808,WSEAS Transactions on Information Science and Applications,Q4,0.1970,22,0.9800,False,
10300153374,WSEAS Transactions on Environment and Development,Q3,0.1960,27,0.7100,False,
21100889430,China Quarterly of International Strategic Studies,Q3,0.1960,14,0.3600,True,"China Quarterly of International Strategic Studies (CQISS), the flagship journal of Shanghai Institutes for International Studies (SIIS) (http://en.siis.org.cn/), focuses on, though is not confined to, strategic issues related to China's role in global affairs, highlighting the Chinese perspective on strategic issues with policy concerns. An international editorial board and the double-blind review process ensure the incisive and impartial analysis of its papers. CQISS offers readers a unique perspective on how a rising China views various global strategic affairs with concrete policy relevance, especially China's role and responsibilities in, and contributions to, the international system. It sheds light on regional and world affairs related to China, and elaborates on China's strategic visions, and illustrates its policy concerns. It covers topics on China's International Strategy, China's Foreign Policy, World Economy, Global Governance, International Security, Regional Politics and International System Transformation."
21100825467,SPIN,Q4,0.1930,25,0.8700,False,"Spin electronics encompasses a multidisciplinary research effort involving magnetism, semiconductor electronics, materials science, chemistry and biology. SPIN aims to provide a forum for the presentation of research and review articles of interest to all researchers in the field. The scope of the journal includes (but is not necessarily limited to) the following topics: *Materials: -Metals -Heusler compounds -Complex oxides: antiferromagnetic, ferromagnetic -Dilute magnetic semiconductors -Dilute magnetic oxides -High performance and emerging magnetic materials *Semiconductor electronics *Nanodevices: -Fabrication -Characterization *Spin injection *Spin transport *Spin transfer torque *Spin torque oscillators *Electrical control of magnetic properties *Organic spintronics *Optical phenomena and optoelectronic spin manipulation *Applications and devices: -Novel memories and logic devices -Lab-on-a-chip -Others *Fundamental and interdisciplinary studies: -Spin in low dimensional system -Spin in medical sciences -Spin in other fields -Computational materials discovery"
19700190300,WSEAS Transactions on Power Systems,Q2,0.1920,18,0.8100,True,
17700156006,WSEAS Transactions on Business and Economics,Q4,0.1920,24,0.9500,False,
11300153744,Journal of Mechanics in Medicine and Biology,Q4,0.1870,42,0.7100,False,"This journal has as its objective the publication and dissemination of original research (even for ""revolutionary concepts that contrast with existing theories"" & ""hypothesis"") in all fields of engineering-mechanics that includes mechanisms, processes, bio-sensors and bio-devices in medicine, biology and healthcare. The journal publishes original papers in English which contribute to an understanding of biomedical engineering and science at a nano- to macro-scale or an improvement of the methods and techniques of medical, biological and clinical treatment by the application of advanced high technology. Journal's Research Scopes/Topics Covered (but not limited to): Artificial Organs, Biomechanics of Organs. Biofluid Mechanics, Biorheology, Blood Flow Measurement Techniques, Microcirculation, Hemodynamics. Bioheat Transfer and Mass Transport, Nano Heat Transfer. Biomaterials. Biomechanics & Modeling of Cell and Molecular. Biomedical Instrumentation and BioSensors that implicate 'human mechanics' in details. Biomedical Signal Processing Techniques that implicate 'human mechanics' in details. Bio-Microelectromechanical Systems, Microfluidics. Bio-Nanotechnology and Clinical Application. Bird and Insect Aerodynamics. Cardiovascular/Cardiac mechanics. Cardiovascular Systems Physiology/Engineering. Cellular and Tissue Mechanics/Engineering. Computational Biomechanics/Physiological Modelling, Systems Physiology. Clinical Biomechanics. Hearing Mechanics. Human Movement and Animal Locomotion. Implant Design and Mechanics. Mathematical modeling. Mechanobiology of Diseases. Mechanics of Medical Robotics. Muscle/Neuromuscular/Musculoskeletal Mechanics and Engineering. Neural- & Neuro-Behavioral Engineering. Orthopedic Biomechanics. Reproductive and Urogynecological Mechanics. Respiratory System Engineering..."
92049,"Biomedical Engineering - Applications, Basis and Communications",Q4,0.1790,27,0.6600,False,"Biomedical Engineering: Applications, Basis and Communications is an international, interdisciplinary journal aiming at publishing up-to-date contributions on original clinical and basic research in the biomedical engineering. Research of biomedical engineering has grown tremendously in the past few decades. Meanwhile, several outstanding journals in the field have emerged, with different emphases and objectives. We hope this journal will serve as a new forum for both scientists and clinicians to share their ideas and the results of their studies. Biomedical Engineering: Applications, Basis and Communications explores all facets of biomedical engineering, with emphasis on both the clinical and scientific aspects of the study. It covers the fields of bioelectronics, biomaterials, biomechanics, bioinformatics, nano-biological sciences and clinical engineering. The journal fulfils this aim by publishing regular research / clinical articles, short communications, technical notes and review papers. Papers from both basic research and clinical investigations will be considered."
144813,WSEAS Transactions on Systems,Q4,0.1790,29,0.8700,False,
26141,Parallel Processing Letters,Q4,0.1730,34,0.5600,False,"Parallel Processing Letters (PPL) aims to rapidly disseminate results on a worldwide basis in the field of parallel processing in the form of short papers. It fills the need for an information vehicle which can convey recent achievements and further the exchange of scientific information in the field. This journal has a wide scope and topics covered include: design and analysis of parallel and distributed algorithms theory of parallel computation parallel programming languages parallel programming environments parallel architectures and VLSI circuits unconventional computational problems (e.g., time-varying variables, interacting variables, time-varying complexity) unconventional computational paradigms (e.g., biomolecular computing, chemical computing, quantum computing) computing in nature (e.g., decision making in plant and animal groups and populations, bacterial communication, intra-cellular information processing) nature-inspired algorithms (e.g., genetic algorithms, neural networks, swarm intelligence) Letters of high scientific quality containing original results will be published. Experimental results are also welcome for publication if they contain an analysis corresponding to an abstract model of computation."
21100872796,International Journal of Semantic Computing,Q2,0.1730,22,0.7900,False,"Semantic Computing (SC) is defined as ""Computing with (machine processable) Descriptions of Content and Intentions."" It brings together those disciplines concerned with connecting the (often vaguely formulated) intentions of humans with computational content that includes, but is not limited to, structured and semi-structured data, multimedia data, text, programs, services and, even, network behavior. International Journal of Semantic Computing (IJSC) addresses the computing technologies (e.g., artificial intelligence, natural language, software engineering, data and knowledge engineering, computer systems, signal processing, etc.), and their interactions, that may be used to extract or process computational content and descriptions. While some areas of Semantic Computing have appeared as isolated pieces in journals dedicated to individual disciplines, IJSC is a journal that glues these pieces together into an integrated theme with synergetic interactions. It addresses not only the analysis and transformation of signals (e.g., pixels, words) into useful information, but also how such information can be synthesized and accessed. IJSC publishes regular papers, review papers, case studies, tutorials, communications, book reviews, conference reports, industry trends, and product reviews."
21100902918,"Series on Analysis, Applications and Computation",Q4,0.1660,2,0.2000,False,"This is a high-quality series for monographs covering a broad spectrum of topics from graduate level courses to specialized research in analysis, its applications and computation."
16164,Review of Pacific Basin Financial Markets and Policies,Q4,0.1650,22,0.5600,False,"Review of Pacific Basin Financial Markets and Policies deals with quantitative and qualitative research involving financial markets and policies of the Pacific Basin area. The papers published present useful theoretical and methodological results with the support of interesting empirical applications. Purely theoretical and methodological research with the potential for important applications is also published. This journal concentrates on global interdisciplinary research in finance, economics, and accounting. It particularly emphasizes interesting applications of financial econometrics, mathematics, statistics, and technology to the issue of financial market and policy among Pacific rim countries. The major topics include: Business, economic and financial relations among the Pacific rim countries. Financial markets and industries (Banking and Insurance of the United States and other Pacific rim countries). Options and futures markets of the United States and other Pacific rim countries. International accounting issues related to U.S. companies investing in Pacific rim countries. Marketing, management and business policy of the Pacific rim countries. Global monetary and foreign exchange policy, and Other high-quality interdisciplinary research in global accounting, business, economics and finance."
144806,WSEAS Transactions on Circuits and Systems,Q4,0.1600,19,0.7200,False,
144807,WSEAS Transactions on Electronics,Q4,0.1520,13,0.6300,False,
21101062041,Physics Educator,Q4,0.1480,5,0.2900,False,"The Physics Educator is an international peer-reviewed journal published quarterly by World Scientific and the Institute of Physics Singapore. The focus of the journal is the teaching and learning of physics and related topics at the secondary school, high school, junior college and the introductory undergraduate level. Articles related to the history and philosophy of physics as well as the design of the physics curriculum may also be submitted. The aim of the journal is to enhance the teaching of physics in lecture rooms, classrooms and teaching laboratories through new approaches, insights and demonstrations, and to provide a lively forum for discussions on educational and curriculum developments, strategies for teaching and classroom management, pedagogy, equipment and other topics relevant to the teaching of physics. Book reviews relevant to the journal's aims may also be submitted."
17700156003,WSEAS Transactions on Computer Research,Q4,0.1400,9,0.6000,False,
28477,International Journal of Computational Geometry and Applications,Q4,0.1380,41,0.3500,False,"The International Journal of Computational Geometry & Applications (IJCGA) is a quarterly journal devoted to the field of computational geometry within the framework of design and analysis of algorithms. Emphasis is placed on the computational aspects of geometric problems that arise in various fields of science and engineering including computer-aided geometry design (CAGD), computer graphics, constructive solid geometry (CSG), operations research, pattern recognition, robotics, solid modelling, VLSI routing/layout, and others. Research contributions ranging from theoretical results in algorithm design — sequential or parallel, probabilistic or randomized algorithms — to applications in the above-mentioned areas are welcome. Research findings or experiences in the implementations of geometric algorithms, such as numerical stability, and papers with a geometric flavour related to algorithms or the application areas of computational geometry are also welcome."
19600157349,WSEAS Transactions on Biology and Biomedicine,Q4,0.1360,12,0.8200,False,
19900192001,Advanced Series on Ocean Engineering,Q4,0.1350,7,0.0000,False,"This book series consists of undergraduate and graduate textbooks, research and engineering design reference books and monographs in the field of coastal and ocean engineering. The subject areas of the series include: ocean waves and currents ocean acoustics materials for marine structures offshore and coastal structures coastal morphology coastal oceanography."
21100905630,Series on Chinese Economics Research,Q4,0.1330,2,0.0000,False,"This series aims at publishing top-quality research works on Chinese economics and finance. Since the reform in 1978, the Chinese economy has experienced three decades of unprecedented rapid growth and countless volumes have been written to explain the phenomenon. The series offers the best of the research works done by economists who specialized in Chinese economics and finance. The topics covered in this series are diverse, e.g. main drivers of economic growth, growing income disparity, rent-seeking behaviors, financial regulations, financial market, state-owned enterprises, food security, developmental strategy, RMB reform and service industry.."
21100856758,Series on Contemporary China,Q3,0.1330,2,0.0000,False,"This series showcases the most significant and lasting contributions to scholarship in the studies of China's politics, society, and culture — whether for general readers or specialists. Each of the volumes is a quality work by a leading scholar or scholars in the field and may take the form of a research monograph, a multi-author edited volume, a conference proceeding, a textbook, or an annual review, among others. While the focus is on China, the series does not lose sight of the interplay of other regional and global forces and their influence and impact on China."
21100823806,Series on Concrete and Applicable Mathematics,Q4,0.1330,2,0.3300,False,"The main purpose of this Series is to publish high quality books and monographs from all subareas of Non-Pure and/or Applicable Mathematics and the many real-life applications, as well as connections to other areas of Mathematical Sciences, as long as they are presented in a Concrete way. A sample list of connected mathematical areas with this book series includes and is not restricted to: Applied Analysis, Applied Functional Analysis, Probability Theory, Stochastic Processes, Approximation Theory, ODE, PDE, Wavelet, Neural Networks, Difference Equations, Summability, Fractals, Special Functions, Splines, Asymptotic Analysis, Fractional Analysis, Inequalities, Moment Theory, Numerical Functional Analysis, Tomography, Asymptotic Expansions, Fourier Analysis, Applied Harmonic Analysis, Integral Equations, Signal Analysis, Numerical Analysis, Optimization, Operations Research, Linear Programming, Fuzziness, Mathematical Finance, Stochastic Analysis, Game Theory, Mathematical Physics aspects, Applied Real and Complex Analysis, Computational Number Theory, Graph Theory, and Combinatorics."
21100839216,Catalytic Science Series,Q4,0.1330,2,0.0300,False,Catalysis is at the forefront of the chemical industry and is essential to many fields in the chemical sciences. This series explores all aspects of catalysis in authored and edited volumes drawing on expertise from around the globe in a focussed manner. Volumes are accessible by postgraduate students and professionals in academia and industry.
21101199244,Topics in Systems Engineering,Q4,0.1320,1,0.3300,False,
21100426011,Nano LIFE,Q4,0.1250,4,0.5900,False,"The tremendous success in developing new nanomaterial and fostering technological innovation arises from its focus on interdisciplinary research and collaboration between physical and medical scientists. The concept of nanobiomedicine is one of the most important ideas ever generated by the applications of nanoscience to medical fields. Although there have been extensive interdisciplinary activities, major collaborative efforts are needed to jointly address some of the most challenging issues in life and medical sciences. Nano LIFE is a quarterly international journal publishing peer-reviewed research covering all fields in between nano and biomedical sciences. The emphasis of this journal is based on its originality, importance, and interdisciplinary nature between nano and life sciences. Nano LIFE also provides current news and interpretations of critical issues in nanomedicine that caters to scientific communities and the general public. Nano LIFE will effectively facilitate interactions and collaborations between the nano and medical research communities that are more focused on solving key problems based on emerging nanoscience and technologies. This journal is also addressed to researchers in a broad spectrum of materials, chemical, biological and medical sciences, and engineering. In addition, it summarizes the wealth of experimental results in both nanomaterials and biomedicine and introduces new aspects of nanoscience relevant to biological and medical applications. It also demonstrates new trends in the field and cultivates a new research community in both frontier research and higher education. Nano LIFE includes review articles authored by authorities in both nano and biomedical sciences, and original research results that will address the most critical challenges in nanoscience and biomedicine."
26149,International Journal of High Speed Electronics and Systems,Q4,0.1250,28,0.5400,False,"Launched in 1990, the International Journal of High Speed Electronics and Systems (IJHSES) has served graduate students and those in R&D, managerial and marketing positions by giving state-of-the-art data, and the latest research trends. Its main charter is to promote engineering education by advancing interdisciplinary science between electronics and systems and to explore high speed technology in photonics and electronics. IJHSES, a quarterly journal, continues to feature a broad coverage of topics relating to high speed or high performance devices, circuits and systems. Papers published will cover: New milestones in research and development New materials, device structures, processing technologies, circuit and system architectures that lead to speed and performance In-depth analyses or critical evaluation of pertinent topics in the field Tutorial, review papers and technical reports."
12234,Journal of Musculoskeletal Research,Q4,0.1230,19,0.1500,False,"Journal of Musculoskeletal Research is an international, interdisciplinary journal aimed at publishing up-to-date contributions on clinical and basic research in the musculoskeletal system. Research into the musculoskeletal system has grown tremendously in the past few decades. Meanwhile, several outstanding journals in the field have appeared, but with a different emphasis and objective. With the growing number of studies in the field, the review process has become increasingly longer. We hope this journal will serve as a new forum for both scientists and clinicians to share their ideas and the results of their studies."
21101064805,Advances in Planetary Science,Q4,0.1230,2,0.0000,False,"The series on Advances in Planetary Science aims to provide readers with overviews on many exciting developments in planetary research and related studies of exoplanets and their habitability. Besides a running account of the most up-to-date research results, coverage will also be given to descriptions of milestones in space exploration in the recent past by leading experts in the field."
17700156005,WSEAS Transactions on Heat and Mass Transfer,Q4,0.1190,11,0.1500,False,
21100823807,Series on Number Theory and Its Applications,Q4,0.1160,1,0.0000,False,
21100892595,World Scientific Series in Finance,Q4,0.1160,3,0.0000,False,"This series of books is intended to provide up to date presentations of key topics in finance through single and multiple authored monographs, collected works of noted scholars, surveys of defined subfields of finance, research reference volumes written or edited, textbooks and other publications. The following are topics that might appear in the series: asset pricing, investment management, private value markets, speculative trading, private equities, hedge funds and absolute return investing, arbitrage, stochastic dominance, risk measures, utility and risk aversion theory and practice, incomplete markets, insurance, financial institutions, capital markets, market microstructure, the VIX volatility index, corporate restructuring, financial contracting, game theory in economics and in corporate finance and other areas, empirical aspects of corporate finance and governance, short term financial management, law in finance, financial regulation, analysis of financial market crises, stock and other market imperfections, international finance, behavioral finance, experimental finance, bond pricing, bond portfolio management, swaps, currency forecasting, long-short equity modeling, derivative pricing, exotic derivatives, bond and interest rate derivatives, financial volatility, risk management, credit risk, credit risk derivatives, bond rating, futures markets, security analysis accounting, emerging markets, the BRICs, the Chinese economy and stock markets."
12100157151,Asian Case Research Journal,Q4,0.1160,5,0.0800,False,"The Asian Case Research Journal's (ACRJ) principal objective is to publish high-quality teaching cases on Asian companies and companies operating in Asia. We accept submissions from various areas including strategic management, marketing, organizational behavior/human resources, entrepreneurship, operations management, management information systems (MIS), economics, finance and accounting, and other relevant business disciplines. Priority is given to recent cases highlighting Asia-related business challenges with broad appeal and relevance to instructors and students worldwide. The date of occurrence of the case event should be recent ¨C no more than 3 years old. For cases that are older than 3 years, authors should provide a valid justification for this exception upon submission. All submissions should be based upon original research and will be selected through a double blind review process."
21101128525,International Journal of Mathematics for Industry,Q4,0.1140,5,0.2700,True,"The International Journal of Mathematics for Industry is an international, open-access journal, dedicated to enhancing the interaction between mathematics and industrial applications as a two-way process. It publishes original research articles from authors worldwide that illustrate how, through the utilization of mathematical results, questions about industrial problems including various scientific questions potentially connected to industrial problems are answered to yield new insight for both industry and mathematics. The journal also publishes survey articles that address specific mathematics-for-industry topics from an original perspective. Mathematics for industry is a recent research field in mathematics that aims to create new opportunities for industry, the development of new technologies and science, and the identification of new focal points for the evolution of mathematics. This new field is being developed through the integration and unification of pure and applied mathematics to highlight and reinforce their fundamental importance for the future solution of current industrial problems and the development of new industrial technologies. Consequently, the scope of this journal includes theoretical, numerical, and experimental studies in all fields of mathematics and the mathematical sciences, provided that their core and flavor retain the spirit of a mathematics-for-industry endeavor. Moreover, the journal welcomes articles that have the potential to identify and foster future opportunities for the development of mathematics."
